path	status	review_depth	finding_ids	evidence
crates/beryl-state/src/asset.rs	audited	full_bodies	ST-001,ST-010	1-555 all seven-family registration/reconciliation, sidecar binding, bounded reads, public contributions and cfg fault hooks; facade/page/point-limit boilerplate candidates.
crates/beryl-state/src/asset/codec.rs	audited	full_bodies		1-412 all seven strict V3 family key/value codecs; retain exact tags, ordered keys and widths.
crates/beryl-state/src/asset/codec/parts.rs	audited	full_bodies		1-202 all asset/dimension/summary/sealed-proof/owner/optional ordinal codecs and error adapters; common binary primitives already reused.
crates/beryl-state/src/asset/completion.rs	audited	full_bodies		1-102 all initial/advance/seal commitments, lifecycle/authority/counter/empty checks; opaque staging authority and durable evidence retained.
crates/beryl-state/src/asset/digest.rs	audited	full_bodies		1-99 all five domain-separated SHA256 commitment/seed/advance routines; little-endian readiness protocol distinct from these big-endian V3 records.
crates/beryl-state/src/asset/draft_marker_label_readiness.rs	audited	full_bodies	ST-010	1-364 all opaque errors, cfg read instrumentation, source uninhabited/proof witness callbacks, bounded canonical associations/dedup and exact five-point validation; page_correlation duplicates association_evidence bytes.
crates/beryl-state/src/asset/error.rs	audited	full_bodies	ST-002	1-368 all eight errors, exact messages and Error/From/callback bodies; AssetMutationError source currently empty, preserve deliberately when deriving.
crates/beryl-state/src/asset/footprint.rs	audited	full_bodies		1-63 both owner-transfer footprint APIs, checked calculations and cfg exact bytes test; distinct home-store footprint kinds retained.
crates/beryl-state/src/asset/model.rs	audited	full_bodies	ST-010	1-437 all bounded metadata/ordinal/manifest/proof/owner types and cfg corruption modes; local sealed-proof construction helper candidate.
crates/beryl-state/src/asset/mutation.rs	audited	full_bodies	ST-010	1-209 all metadata prepare/reserve/contribute, building proof/evidence checks and typed point helpers; shared point-limit constants candidate.
crates/beryl-state/src/asset/mutation/owner_heads.rs	audited	full_bodies	ST-010	1-333 all assert/update constructors, bounded duplicate/no-effect admission, prepare/reservation/successor/contribution and exact proofs; keep validation-only contribution distinct.
crates/beryl-state/src/asset/mutation/owner_heads/successor.rs	audited	full_bodies		1-77 full exact two-owner first-acceptance seed recognizer and submitted successor proof adapter; required cross-domain correlated recovery retained.
crates/beryl-state/src/asset/mutation/reference_sets.rs	audited	full_bodies		1-403 all begin/append/seal constructors and one-pass preparation/reservation/contribution, marker uniqueness, label-first and three digest updates; retain bounded staging closure.
