path	status	review_depth	finding_ids	evidence
crates/beryl-app/src/cas_projection/accepted_delivery_recovery.rs	audited	full_bodies		Examined 1-374, all bodies/types/cfg; Bounded startup scan, one drift restart, exact abandonment and terminal convergence retained.
crates/beryl-app/src/cas_projection/accepted_input_scheduler.rs	audited	declarations_only		Examined 1-27, all bodies/types/cfg; All scheduler module declarations and visibility exports retained.
crates/beryl-app/src/cas_projection/accepted_input_scheduler/completion.rs	audited	full_bodies		Examined 1-52, all bodies/types/cfg; Bounded completion publication/drain remains tied to worker permits.
crates/beryl-app/src/cas_projection/accepted_input_scheduler/context.rs	audited	full_bodies		Examined 1-144, all bodies/types/cfg; Separate renewable steering and terminal ordinary cancellation retained.
crates/beryl-app/src/cas_projection/accepted_input_scheduler/failure.rs	audited	declarations_only		Examined 1-22, all bodies/types/cfg; All failure modules and typed reexports examined.
crates/beryl-app/src/cas_projection/accepted_input_scheduler/failure/gate.rs	audited	full_bodies		Examined 1-43, all bodies/types/cfg; Exact command-gate shutdown/failure election retained.
crates/beryl-app/src/cas_projection/accepted_input_scheduler/failure/health.rs	audited	full_bodies	AI-002	Examined 1-126, all bodies/types/cfg; AI-002 shares closed traversal while preserving matching-generation unhealthy versus Failed-cut predicates.
crates/beryl-app/src/cas_projection/accepted_input_scheduler/failure/provenance.rs	audited	full_bodies	AI-002	Examined 1-192, all bodies/types/cfg; AI-002 preserves coordinator/admission/publication error provenance and explicit cut evidence while sharing traversal.
crates/beryl-app/src/cas_projection/accepted_input_scheduler/failure/reconciliation.rs	audited	full_bodies		Examined 1-51, all bodies/types/cfg; Persistent failure reconciliation observes then rechecks gate; no timer or retry introduced.
crates/beryl-app/src/cas_projection/accepted_input_scheduler/failure/settlement.rs	audited	full_bodies	AI-002	Examined 1-303, all bodies/types/cfg; AI-002 shares nested replay/steering/broker traversal without collapsing cut-only callers.
crates/beryl-app/src/cas_projection/accepted_input_scheduler/failure/types.rs	audited	full_bodies		Examined 1-35, all bodies/types/cfg; Fatal-dominant merge has redundant final condition; negligible local cleanup.
crates/beryl-app/src/cas_projection/accepted_input_scheduler/handle.rs	audited	full_bodies		Examined 1-129, all bodies/types/cfg; Startup gate, panic quiescence, shutdown and join ownership retained; unmounted lifecycle hooks are required architecture.
crates/beryl-app/src/cas_projection/accepted_input_scheduler/native_lineage.rs	audited	full_bodies	AI-004	Examined 1-214, all bodies/types/cfg; Ready permit-before-take and retained native recovery attempts preserved.
crates/beryl-app/src/cas_projection/accepted_input_scheduler/next_turn.rs	audited	full_bodies		Examined 1-392, all bodies/types/cfg; Full source/candidate paging and admission loop reviewed; compact cursor state and distinct wake causes retained.
crates/beryl-app/src/cas_projection/accepted_input_scheduler/next_turn/authority.rs	audited	full_bodies		Examined 1-295, all bodies/types/cfg; Lease validation and promotion reservation differ in registry/gate linearization and cannot be blindly merged.
crates/beryl-app/src/cas_projection/accepted_input_scheduler/next_turn/worker.rs	audited	full_bodies	AI-001,AI-004	Examined 1-281, all bodies/types/cfg; Promotion reconciliation wraps every status in Some((true,status)); impossible None/false branches can be removed.
crates/beryl-app/src/cas_projection/accepted_input_scheduler/next_turn/worker/execution.rs	audited	full_bodies		Examined 1-185, all bodies/types/cfg; Pending projection/ordinary execution and recursive failure-chain classification retained.
crates/beryl-app/src/cas_projection/accepted_input_scheduler/next_turn/worker/preparation.rs	audited	full_bodies		Examined 1-135, all bodies/types/cfg; One reconciliation reread, exact selected path and typed clock/random identities retained.
crates/beryl-app/src/cas_projection/accepted_input_scheduler/next_turn/worker/settlement.rs	audited	full_bodies		Examined 1-149, all bodies/types/cfg; Projection release/disposal precedes typed failure settlement; all ordinary outcomes examined.
crates/beryl-app/src/cas_projection/accepted_input_scheduler/recovered_pending.rs	audited	full_bodies	AI-004	Examined 1-486. Full recovery cursor paging/rebase and worker execution reviewed; preserves continuation after stale or skipped sources, unlike accepted-next scans.
crates/beryl-app/src/cas_projection/accepted_input_scheduler/runtime.rs	audited	full_bodies	AI-004	Examined 1-274. All run, fail-closed, emergency-quiescence and injected-worker cfg bodies reviewed; lane wake logic and joins retained.
crates/beryl-app/src/cas_projection/accepted_input_scheduler/signal.rs	audited	declarations_only		Examined 1-11. Every conditional module declaration and export examined.
crates/beryl-app/src/cas_projection/accepted_input_scheduler/signal/diagnostics.rs	audited	full_bodies		Examined 1-265. Every diagnostic getter/aggregate examined; lane domains and saturating sums retained; constant zero retry timers are observational only.
crates/beryl-app/src/cas_projection/accepted_input_scheduler/signal/handle.rs	audited	full_bodies		Examined 1-162. All atomic wake batching, recovery handoff, sticky shutdown and condvar waits examined; no new queue needed.
crates/beryl-app/src/cas_projection/accepted_input_scheduler/signal/state.rs	audited	full_bodies	AI-005	Examined 1-129. All state declarations and initializers examined; zero/false diagnostics can use derived Default with Ineligible enum default.
crates/beryl-app/src/cas_projection/accepted_input_scheduler/signal/tests.rs	audited	full_bodies	AI-005	Examined 1-102. All five tests read; duplicate/coalesced wakes, recovery, completion exclusion, simultaneous lane release and blocking shutdown scenarios retained.
crates/beryl-app/src/cas_projection/accepted_input_scheduler/signal/wake.rs	audited	full_bodies		Examined 1-129. All wake bits, reason mapping and masks examined; masks deliberately distinguish lanes and continuation causes.
crates/beryl-app/src/cas_projection/accepted_input_scheduler/steering.rs	audited	full_bodies		Examined 1-470. All steering source/candidate scans, launch gate, worker batch and target lookup read; retry eligibility and one exact attempt retained.
crates/beryl-app/src/cas_projection/accepted_input_scheduler/workers.rs	audited	full_bodies	AI-004	Examined 1-142. All worker registration, completion join and disposition bodies read; physical joins and failure propagation retained.
crates/beryl-app/src/cas_projection/active_steering.rs	audited	declarations_only	AI-003	Examined 1-30. All active-steering module/cfg declarations and include mount examined.
crates/beryl-app/src/cas_projection/active_steering/model.rs	audited	full_bodies		Examined 1-136. All typed outcomes/errors/retry policy read; cancellation nondispatch versus failed target policy remains distinct.
crates/beryl-app/src/cas_projection/active_steering/outcome.rs	audited	full_bodies	AI-003,AI-006	Examined 1-183. All nonidempotent command classification, retry and loss bodies read; common current-attempt helpers duplicate siblings.
crates/beryl-app/src/cas_projection/active_steering/outcome/rejection.rs	audited	full_bodies	AI-003,AI-006	Examined 1-107. Full exact rejection body and guards read; structured ActiveTurnNotSteerable differs from unconfirmed rejection.
crates/beryl-app/src/cas_projection/active_steering/outcome/success.rs	audited	full_bodies	AI-003,AI-006	Examined 1-112. Full success/lifecycle equality and guard bodies read; completion mismatch must remain distinct from authority loss.
crates/beryl-app/src/cas_projection/active_steering/predispatch.rs	audited	full_bodies	AI-003,AI-006	Examined 1-226. All replay preparation, armed/unarmed retry, authorization/lifecycle loss and guard bodies read; test pause cuts preserved.
crates/beryl-app/src/cas_projection/active_steering/publication.rs	audited	full_bodies	AI-006	Examined 1-105. All four publication wrappers and terminal command match read; unused identity/generation/limit forwarding and consumed-request clones are removable.
crates/beryl-app/src/cas_projection/active_steering/settle.rs	audited	full_bodies	AI-003,AI-006	Examined 1-257. Every typed disposition and armed/unarmed release/loss path read; owner release then attempt finish/target convergence order retained.
crates/beryl-app/src/cas_projection/active_steering/target.rs	audited	full_bodies	AI-003	Examined 1-142. All capability forwarding bodies read; acquire_attempt repeats identical branches differing only in boolean argument.
crates/beryl-app/src/cas_projection/active_steering/test_support.rs	audited	full_bodies		Examined 1-132. All pause-key/token registry, bounded channels, timeout and Drop bodies read; exact-token removal preserves concurrent test isolation.
crates/beryl-app/src/cas_projection/active_steering/worker.rs	audited	full_bodies	AI-003,AI-006	Examined 1-346. All test delivery and production claim, preparation, authorization and guard bodies read; retained worker borrow is custody despite unused binding.
crates/beryl-app/src/cas_projection/initial_start.rs	audited	full_bodies		Examined 1-18. All declarations and constant-ready methods read; unfinished startup fence is required architecture, no deletion savings.
crates/beryl-app/src/cas_projection/input_replay.rs	audited	full_bodies	AI-014	Examined 1-33. All module/cfg exports and fixed point limit reviewed; shared replay boundary retained.
crates/beryl-app/src/cas_projection/input_replay/accepted.rs	audited	full_bodies	AI-007	Examined 1-358. All factories/source wrappers, strict lowercase correlation codec, errors and one-to-one conversion reviewed; duplicate preparation error domain can collapse.
crates/beryl-app/src/cas_projection/input_replay/authority.rs	audited	full_bodies		Examined 1-276. Full preparation before/after fences, fresh cursor variants and broker dispatch/cfg diagnostics reviewed; no whole-content residency.
crates/beryl-app/src/cas_projection/input_replay/diagnostics.rs	audited	full_bodies		Examined 1-220. All request-local atomic diagnostics, scheduled failure injection and snapshots reviewed; count/byte facts and failure timing retained.
crates/beryl-app/src/cas_projection/input_replay/diagnostics/barrier.rs	audited	full_bodies		Examined 1-124. All source handoff barrier installation, wait/release and Drop bodies reviewed; exact one-based target and release-on-drop retained.
crates/beryl-app/src/cas_projection/input_replay/error.rs	audited	full_bodies	AI-007	Examined 1-86. All preparation error variants and From bodies reviewed; equivalent accepted error and lossless conversion identified.
crates/beryl-app/src/cas_projection/input_replay/marker.rs	audited	declarations_only	AI-014	Examined 1-9. Every marker module declaration and typed export examined.
crates/beryl-app/src/cas_projection/input_replay/marker/authority.rs	audited	full_bodies	AI-014	Examined 1-335. Every marker factory/pass, descriptor dispatch and count/digest scan examined; two bounded scans required by count-prefixed digest.
crates/beryl-app/src/cas_projection/input_replay/marker/error.rs	audited	full_bodies		Examined 1-151. All marker preparation/source error mappings and From bodies reviewed; mapping differs from text-only malformed-segmentation outcome.
crates/beryl-app/src/cas_projection/input_replay/marker/identity.rs	audited	full_bodies	AI-014	Examined 1-242. All label rendering and domain-separated record/content/boundary/proof hashes reviewed; distinct ordinal and exact-byte inputs retained.
crates/beryl-app/src/cas_projection/input_replay/marker/page.rs	audited	full_bodies	AI-014	Examined 1-348. Full generated/authored page state machine reviewed, including four-byte scalar room, sequential offsets and exact run-end validation.
crates/beryl-app/src/cas_projection/input_replay/marker/path.rs	audited	full_bodies	AI-014	Examined 1-62. Full host/WSL path projection and Windows test include reviewed; rejects non-Unicode and unsupported prefix/component shapes explicitly.
crates/beryl-app/src/cas_projection/input_replay/marker/source.rs	audited	full_bodies	AI-014	Examined 1-406. All marker source checks, sealed proofs, one-entry pages, label origins, metadata, sidecar verification and generation fences reviewed.
crates/beryl-app/src/cas_projection/input_replay/marker/walk.rs	audited	full_bodies	AI-014	Examined 1-123. Full bounded descriptor walk and checked ordinal counters reviewed; one pending image plus one text run preserves first/repeated ordering.
crates/beryl-app/src/cas_projection/input_replay/page.rs	audited	full_bodies	AI-014	Examined 1-107. Full marker-free page assembly reviewed; source, size, offset, exact EOF and transport proof distinctions retained.
crates/beryl-app/src/cas_projection/input_replay/prepared.rs	audited	full_bodies	AI-014	Examined 1-391. All text-only preparation/pass/service/cancellation/hash bodies reviewed; single descriptor cursor and immutable authority retained.
crates/beryl-app/src/cas_projection/input_replay/record.rs	audited	full_bodies	AI-014	Examined 1-213. All context/home checks, submitted/accepted record validation and canonical hashing reviewed; preparation and streaming errors remain distinct.
crates/beryl-app/src/cas_projection/ordinary.rs	audited	declarations_only		Examined 1-22. All ordinary module/cfg exports reviewed.
crates/beryl-app/src/cas_projection/ordinary/converge/command.rs	audited	full_bodies		Examined 1-39. Full typed command dispatch reviewed; installs indeterminate custody before returning failure.
crates/beryl-app/src/cas_projection/ordinary/converge/gate.rs	audited	full_bodies		Examined 1-71. Full terminal gate snapshot and complete command reviewed; durable state and transcript generation fence retained.
crates/beryl-app/src/cas_projection/ordinary/converge/item.rs	audited	full_bodies	AI-008	Examined 1-408. All convergence and exact-freeze helper bodies reviewed; unreferenced freeze-comparison island confirmed by semantic and exact-text search.
crates/beryl-app/src/cas_projection/ordinary/converge/mod.rs	audited	full_bodies		Examined 1-49. Full ordered item/transcript/gate convergence plus every fault pause reviewed; fixed-point publication precedes wake and gate release.
crates/beryl-app/src/cas_projection/ordinary/converge/snapshot.rs	audited	full_bodies		Examined 1-488. All snapshot reads, confirmation reads, assembly, missing/corrupt states and generation rules reviewed; no broad scan substitution.
crates/beryl-app/src/cas_projection/ordinary/converge/transcript.rs	audited	full_bodies		Examined 1-110. All transcript state validation and bounded start/advance loop reviewed; only shared pure equality predicates are possible minor cleanup.
crates/beryl-app/src/cas_projection/ordinary/error.rs	audited	full_bodies	AI-007	Examined 1-161. All ordinary errors and conversions reviewed; ordinary public error domain differs from exact duplicate accepted/preparation pair.
crates/beryl-app/src/cas_projection/ordinary/execute.rs	audited	full_bodies		Examined 1-76. Both public and in-flight execution adapters reviewed; distinct flight acquisition remains necessary.
