path	status	review_depth	finding_ids	evidence
crates/syndic-storage/src/mutation/activity.rs	audited	full_bodies	SX-001	Examined 1-294. Exact child terminal/final-answer membership and maximal completed-row retention; activity order/pruning already shared with live events.
crates/syndic-storage/src/mutation/content.rs	audited	full_bodies	SX-R02	Examined 1-309. Bounded contiguous content append with separate chunk/span/piece collision checks, manifest frontier and atomic contribution; no justified larger replacement.
crates/syndic-storage/src/mutation/content/validation.rs	audited	full_bodies	SX-R02	Examined 1-24. Content-address identity and sealed frontier checks distinguish identity collision from manifest conflict; retain.
crates/syndic-storage/src/mutation/initial_content.rs	audited	full_bodies	SX-004	Examined 1-68. Same two chunk/span point-read loops repeated in present/absent manifest arms; candidate collapse expected optional value preserving exact collision behavior.
crates/syndic-storage/src/mutation/live.rs	audited	full_bodies	SX-002	Examined 1-465 including test-faults scope. Public event/freeze/finalize/completion wrappers and exact family reservations; freeze/finalize remain separate durable steps.
crates/syndic-storage/src/mutation/live/complete.rs	audited	full_bodies	SX-R02	Examined 1-83. Exact terminal transcript and compatible descendant gate validation already uses shared terminal_history proof; retain fixed gate-only effect.
crates/syndic-storage/src/mutation/live/event.rs	audited	full_bodies	SX-R02	Examined 1-417. Ordered event identity/revision/timestamp admission, item counters, terminal source/gate effects and transcript refresh versus invalidation; preserve all error fences.
crates/syndic-storage/src/mutation/live/event/activity.rs	audited	full_bodies	SX-001,SX-003	Examined 1-441 including cfg(test) full-order retention case. Handoff duplicates ActivityEffect representation/contribution; pure activity order also duplicates validation calculation.
crates/syndic-storage/src/mutation/live/event/issue.rs	audited	full_bodies	SX-R02	Examined 1-88. Issue evidence and recomputed reason independent of current item lifecycle/index frontier; required error precedence retains completed-before-kind check.
crates/syndic-storage/src/mutation/live/event/item.rs	audited	full_bodies	SX-003	Examined 1-426. First/user-correlation/subsequent frame cases preserve exclusive source/lifecycle and projection invalidation. Duplicate pure provider-kind presentation classification is local extraction candidate.
crates/syndic-storage/src/mutation/live/event/item/effect.rs	audited	full_bodies	SX-R02	Examined 1-122. Atomic manifest/item/source/CAS indexes and projection invalidation; redundant provider_build identity equals item.id but no substantial standalone cut.
crates/syndic-storage/src/mutation/live/event/item/helpers.rs	audited	full_bodies	SX-003	Examined 1-216. Index/frontier checks retained. assistant_phase_for_frame duplicates validation phase fold; exact delta/unknown/conflict rules can share pure helper.
crates/syndic-storage/src/mutation/live/event/item/publication.rs	audited	full_bodies	SX-R02,SQ-005	Examined 1-98. Staged structural proof and selected manifest frontier both necessary; SQ-005 boundary Read versus ProviderFrameValidationConflict mapping confirmed.
crates/syndic-storage/src/mutation/live/finalize.rs	audited	full_bodies	SX-002	Examined 1-184. Freeze/finalize duplicate exact next-item acquisition and summary/effect mechanics; finalized projection/source/media checks remain finalization-specific.
crates/syndic-storage/src/mutation/live/freeze.rs	audited	full_bodies	SX-002	Examined 1-265. Same exact next-item acquisition as finalize; freezes provider content and item revisions before projection completion. Selected-path and visibility filters must remain distinct.
crates/syndic-storage/src/mutation/live/terminal.rs	audited	full_bodies	SX-R02	Examined 1-220. Terminal stop witness and valid binding advancement require distinct route, snapshot, active-turn and CAS reverse authority; existing reservation/membership helpers reused.
crates/syndic-storage/src/mutation/live/terminal/gate.rs	audited	full_bodies	SX-R02	Examined 1-373. Bounded steering reclassification and reactivation maintain ready/next sources atomically; exact stop/unknown-terminal states and counts retained.
crates/syndic-storage/src/mutation/projection.rs	audited	full_bodies	SX-R02	Examined 1-108. Small grouped projection command wrappers; explicit current versus caller revision paths retain HomeStore semantics.
crates/syndic-storage/src/mutation/projection/advance.rs	audited	full_bodies	SX-006	Examined 1-299. Prepared output uses parallel record/presence vectors and three mutually exclusive continuation/publication options; smaller prepared representation feasible without skipping occupied-record equality.
crates/syndic-storage/src/mutation/projection/advance/finish.rs	audited	full_bodies	SX-006	Examined 1-110. finish sets continuation or completed set/head exclusively; outcome enum can replace optional field state, retaining stable live prefix versus immutable EOF behavior.
