path	status	review_depth	finding_ids	evidence
crates/syndic-storage/src/draft_piece/builder_model.rs	audited	full_bodies	DT-004	All 485 lines read; bounded frontier/continuation declarations and bodies. Removing proposal remains schema-gated.
crates/syndic-storage/src/draft_piece/codec.rs	audited	full_bodies	DT-001;DT-002	All 3028 lines read including every codec/tag branch and macro. Preserve V7 bytes, validation, field order and separate families.
crates/syndic-storage/src/draft_piece/codec/builder_continuation.rs	audited	full_bodies	DT-004	All 335 lines read; every continuation codec branch reviewed. Required exact durable frontiers retained pending explicit schema decision.
crates/syndic-storage/src/draft_piece/codec/staging_head.rs	audited	full_bodies		All 287 lines read; canonical staging-head codec already follows fixed field order and separate validation. No smaller local alternative justified without shared schema-codec overlap.
crates/syndic-storage/src/draft_piece/codec/staging_page.rs	audited	full_bodies		All 179 lines read; bounded canonical page key/value and item encoding required. No independent positive net simplification established.
crates/syndic-storage/src/draft_piece/codec/staging_progress.rs	audited	full_bodies		All 490 lines read; distinct lifecycle/custody/progress encodings and canonical digest inputs are required. Generic scalar reuse overlaps schema audit and is not counted here.
crates/syndic-storage/src/draft_piece/model.rs	audited	full_bodies	DT-001;DT-002;DT-007	All 3880 lines read; record, receipt, root, node, command/outcome, and accessor bodies examined. Private duplicate payload/union candidates isolated from required durable structures. 2026-09-07: DT-001 callers and DT-002 shared subset checked; opaque APIs and distinct durable records retained.
crates/syndic-storage/src/draft_piece/persistent.rs	audited	full_bodies	DT-003;DT-004;DT-005;DT-007	All 4851 lines read including test-faults branch; sequence/index/order mutation, continuation, cursor, range and proof paths examined. Retain authenticated bounded trees.
crates/syndic-storage/src/draft_piece/persistent/marker_identity_lookup.rs	audited	full_bodies	DT-007	All 365 lines read; Home and snapshot reader adapters share the actual traversal. Preserve exact root/summary and selected-root/index checks; no additional generic layer justified.
crates/syndic-storage/src/draft_piece/read.rs	audited	full_bodies		All 1156 lines read including test-faults hooks; stabilized current/candidate reads, exact receipt/effect/session/settlement closure and custody reconciliation examined. Independent checks retained; no deletion justified from apparent repetition.
crates/syndic-storage/src/draft_piece/tree.rs	audited	full_bodies	DT-002;DT-007	All 2054 lines read; canonical hash, normalization, transition and validation helpers examined. Shared progress hashing candidate; existing distinct hash domains and auth checks retained.
crates/syndic-storage/tests/draft_label_protection.rs	audited	full_bodies	DT-006	All 192 lines read including test-faults gate; creation, reopen and physical-corruption assertions retained. Duplicate fixture setup candidate only. 2026-09-07: shared fixture compatibility checked; local execution identities retained.
crates/syndic-storage/tests/draft_root_marker_summary.rs	audited	full_bodies	DT-003;DT-006	All 445 lines read including include directive; asset-sensitive commitments, text-only root reuse, replay, restart and corruption assertions retained. Included durable_builder support is context outside this coverage row.
crates/syndic-storage/tests/large_draft_storage.rs	audited	full_bodies		All 36 lines read including constants, imports, cfg and include/path declarations; descendant modules separately fully audited. No body-free claim for included target composition.
crates/syndic-storage/tests/large_draft_storage/large_text_history.rs	audited	full_bodies	DT-003	All 119 lines read; 3 MiB staging, sparse reads, undo/redo, publication, materialization and reopen assertions retained. No smaller alternative that preserves evidence identified.
crates/syndic-storage/tests/large_draft_storage/marker_acquisition.rs	audited	full_bodies	DT-005;DT-006	All 435 lines read including test-faults branch; same-anchor bidirectional pages, edge proofs, seal/materialization and exact maximum acquisition accounting retained.
crates/syndic-storage/tests/large_draft_storage/support.rs	audited	full_bodies	DT-006	All 275 lines read; staging/build bounds, sparse text oracle, history/publication and composer helpers examined. Share duplicate publication helper; keep per-stage evidence assertions. 2026-09-07: shared durable_builder fixture/capture signatures and activation facts checked.
crates/syndic-storage/tests/piece_tree.rs	audited	full_bodies	DT-001;DT-002;DT-004;DT-006	All 1014 lines read including every cfg block and thread_local macro; durable resume, replay/collision, closure corruption, byte continuation, record diagnostic and reconciliation tests retained.
